,timestamp,url,profile,domElements_median,domElements_mean,domElements_min,domElements_max,ttfb_median,ttfb_mean,ttfb_min,ttfb_max,loadEventEnd_median,loadEventEnd_mean,loadEventEnd_min,loadEventEnd_max,firstPaint_median,firstPaint_mean,firstPaint_min,firstPaint_max,fullyLoaded_median,fullyLoaded_mean,fullyLoaded_min,fullyLoaded_max,domComplete_median,domComplete_mean,domComplete_min,domComplete_max,throttleType,throttleparameter,httpVersion,lighthouse_performance,first-contentful-paint_score,first-contentful-paint_numericValue,largest-contentful-paint_score,largest-contentful-paint_numericValue,speed-index_score,speed-index_numericValue,total-blocking-time_score,total-blocking-time_numericValue,cumulative-layout-shift_score,cumulative-layout-shift_numericValue
0,2021-11-15T07:48:44+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,2295,2246,1921,2523,8606,8790,8496,9268,3805,3635,3256,3845,10864,10975,10718,11342,8522,8689,8390,9155,delay,600ms,3,0.15,0.26,3867.274,0,11392.86,0,17235.8309114037,0,29306.5,0.83,0.125617879231771
0,2021-11-15T07:43:41+00:00,https://www.forbes.com/,3g,1982,1982,1981,1983,66,65,62,67,6477,6488,6300,6687,434,433,426,440,18393,12520,41,19125,6418,6435,6254,6634,delay,600ms,3,0.84,0.98,1267.395,0.87,2661.634,0.96,2714.20604587476,0.66,417,1,0.006904785368178
0,2021-11-15T07:53:12+00:00,https://www.live.com/,3g,449,449,449,449,264,267,203,333,2479,2857,2211,3881,723,1149,653,2072,2792,3173,2528,4200,2479,2856,2210,3880,delay,600ms,2,0.39,0.42,3263.408,0.01,9967.834,0.79,4105.27823866887,0.2,1231,1,0
0,2021-11-15T07:36:21+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,585,586,551,623,4703,4636,4393,4812,1168,1157,1092,1211,4806,4737,4479,4926,4695,4627,4385,4801,delay,600ms,3,0.4,0.66,2541.855,0.55,3803.855,0.26,7559.43358339186,0.02,3413.5,1,0.001323025173611
0,2021-11-15T07:18:35+00:00,https://www.whatsapp.com/,3g,560,560,560,560,652,584,448,653,1156,1205,1051,1409,1002,987,835,1123,2398,2500,2288,2815,1146,1191,1037,1391,delay,500ms,3,0.83,0.63,2637.27,0.51,3976.146,0.97,2637.27,1,0,1,0.013754665798611
0,2021-11-15T07:28:03+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1250,1908,1153,3322,6407,8081,6282,11555,1746,2381,1550,3848,8973,11672,8853,17190,6326,7998,6199,11470,delay,500ms,3,0.18,0.27,3849.498,0,10506.6445,0.02,13960.0361592856,0,19350,1,0.011648763020833
0,2021-11-15T07:22:21+00:00,https://www.forbes.com/,3g,1971,1930,1846,1974,72,73,65,82,8080,5866,1097,8421,489,438,325,501,20654,15360,1508,23918,8002,5816,1097,8349,delay,500ms,3,0.42,0.75,2289.175,0.75,3140.9985,0.05,11423.3706994039,0,11278.257,1,0.01824951171875
0,2021-11-15T07:32:28+00:00,https://www.live.com/,3g,449,449,449,449,231,1277,128,3473,2700,3608,2309,5815,768,1841,692,4062,3026,3913,2583,6131,2699,3608,2309,5815,delay,500ms,2,0.4,0.47,3096.686,0.01,9980.978,0.8,4088.47568170199,0.22,1165.5,1,0
0,2021-11-15T07:15:05+00:00,https://www.canva.com/,3g,4266,4262,4254,4266,596,638,590,727,5349,6830,5022,10118,1271,1286,1219,1367,5710,8527,5098,14774,5341,6821,5015,10106,delay,500ms,3,0.41,0.68,2492.359,0.56,3797.359,0.35,6807.11534368086,0.01,3999,1,0.000966227213542
0,2021-11-15T06:32:55+00:00,https://www.whatsapp.com/,3g,560,560,560,560,454,450,441,456,1177,1202,1091,1338,891,921,877,996,2336,1599,47,2415,1160,1182,1078,1309,delay,300ms,3,0.84,0.62,2643.991,0.54,3869.797,0.97,2643.991,1,0,1,0.013754665798611
0,2021-11-15T06:44:54+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1999,2266,1995,2804,8456,8518,8348,8749,2615,3178,2514,4406,10482,10640,10130,11309,8358,8413,8218,8664,delay,300ms,3,0.14,0.27,3852.654,0,10756.511,0.01,14909.4194952489,0,21262.5,0.75,0.152757568359375
0,2021-11-15T06:39:13+00:00,https://www.forbes.com/,3g,1830,1830,1830,1830,74,82,74,98,1095,1114,1083,1163,445,430,387,458,1485,1499,1483,1529,1095,1113,1082,1162,delay,300ms,2,0.47,0.98,1355.943,0.87,2651.315,0.05,11684.1190134866,0,12156,1,0.01824951171875
0,2021-11-15T06:49:07+00:00,https://www.live.com/,3g,449,449,449,449,220,210,167,242,2625,2589,2446,2697,773,776,721,834,2930,2913,2767,3043,2624,2589,2445,2697,delay,300ms,2,0.34,0.44,3170.663,0.01,10156.703,0.75,4378.33129288042,0.12,1671,1,0
0,2021-11-15T06:29:08+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,633,629,558,695,5256,5225,4959,5460,1268,1236,1128,1312,5362,5496,5331,5795,5247,5213,4947,5445,delay,300ms,3,0.42,0.75,2305.753,0.64,3490.737,0.25,7747.45593730055,0.01,5120.439,1,0.001323025173611
0,2021-11-15T08:00:51+00:00,https://www.whatsapp.com/,3g,560,560,560,560,481,483,458,510,1311,1274,1117,1394,1019,1011,883,1130,2344,1833,511,2643,1298,1257,1096,1377,delay,700ms,3,0.83,0.63,2628.933,0.51,3967.905,0.97,2628.933,1,0,1,0.013754665798611
0,2021-11-15T08:10:44+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1145,1203,1481,1174,2067,7126,7360,6879,8076,1681,2013,1636,2723,9553,9745,9320,10361,7030,7247,6801,7911,delay,700ms,3,0.17,0.28,3794.65,0.05,7284.347,0.01,15121.5772269558,0,22844.7935,0.85,0.120433553059896
0,2021-11-15T08:05:02+00:00,https://www.forbes.com/,3g,1979,1980,1979,1981,76,74,70,76,7067,7549,6817,8764,434,424,402,437,19276,19128,18742,19366,6998,7487,6766,8696,delay,700ms,3,0.43,0.75,2286.241,0.81,2895.653,0.04,12369.9787973742,0,8892.00000000002,1,0.007192878617181
0,2021-11-15T08:14:54+00:00,https://www.live.com/,3g,449,449,449,449,236,231,169,289,2523,2565,2489,2683,901,843,671,956,2831,1962,42,3012,2523,2565,2489,2683,delay,700ms,2,0.4,0.46,3107.219,0.01,9984.737,0.8,4102.64641582129,0.24,1114,1,0
0,2021-11-15T07:57:20+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,730,671,545,737,5725,5769,5201,6382,1242,1265,1122,1432,6520,8659,5317,14139,5708,5754,5184,6369,delay,700ms,3,0.43,0.77,2248.125,0.63,3558.125,0.37,6695.8681836722,0.01,4223.5,1,0.001323025173611
0,2021-11-15T06:56:21+00:00,https://www.whatsapp.com/,3g,560,560,560,560,474,478,456,505,996,992,974,1006,818,818,804,833,2235,2266,2216,2348,986,983,965,997,delay,400ms,3,0.84,0.68,2497.805,0.51,3967.214,0.98,2497.805,1,0,1,0.013754665798611
0,2021-11-15T07:06:38+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1145,1418,1345,1175,1442,7669,7485,7109,7677,1866,1775,1579,1880,9504,9661,9178,10302,7564,7387,7021,7575,delay,400ms,3,0.18,0.31,3635.631,0,10606.904,0.02,14198.4423598201,0,18605.966,1,0.011758626302083
0,2021-11-15T07:00:53+00:00,https://www.forbes.com/,3g,1979,1980,1979,1981,74,100,65,161,6593,6352,5828,6635,403,420,374,482,18740,16417,11038,19473,6547,6306,5789,6581,delay,400ms,3,0.49,0.98,1343.576,0.96,2127.377,0.03,12617.2361801034,0,14034.0605,1,0.006904785368178
0,2021-11-15T07:11:02+00:00,https://www.live.com/,3g,449,449,449,449,211,225,200,264,2626,2520,2221,2713,759,774,758,805,2954,2842,2543,3029,2626,2520,2221,2712,delay,400ms,2,0.36,0.41,3280.578,0.01,10006.864,0.78,4219.47762113534,0.13,1603,1,0
0,2021-11-15T06:53:16+00:00,https://www.canva.com/,3g,4254,4258,4254,4266,557,664,519,916,5179,4945,4355,5300,1093,1188,1034,1437,5313,5057,4424,5435,5170,4932,4348,5278,delay,400ms,3,0.44,0.68,2490.217,0.64,3511.084,0.44,6155.06851706833,0.03,2892,1,0.000966227213542
0,2021-11-15T06:09:43+00:00,https://www.whatsapp.com/,3g,560,560,560,560,452,587,442,867,1326,1319,1202,1429,1022,1055,890,1254,2553,2548,2421,2670,1304,1301,1181,1417,delay,200ms,3,0.83,0.63,2635.664,0.5,3996.897,0.97,2635.664,1,0,1,0.013754665798611
0,2021-11-15T06:19:47+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1910,1718,1241,2004,8577,8640,7774,9568,2417,2770,1986,3907,1335,5356,1107,13626,8463,8540,7687,9470,delay,200ms,3,0.18,0.26,3853.36,0,12317.981,0.01,16687.2170567307,0,30907,1,0.00687984890408
0,2021-11-15T06:13:59+00:00,https://www.forbes.com/,3g,1830,1830,1830,1830,103,133,79,217,1233,1282,1219,1393,443,500,442,616,1594,1598,1511,1688,1233,1281,1218,1393,delay,200ms,2,0.47,0.98,1321.674,0.88,2609.317,0.03,12747.2821181138,0,15482.9385,1,0.01824951171875
0,2021-11-15T06:24:38+00:00,https://www.live.com/,3g,449,449,449,449,309,319,232,416,2963,3144,2561,3908,931,1012,895,1211,3277,3557,3015,4379,2963,3144,2561,3908,delay,200ms,2,0.38,0.46,3132.154,0.01,10016.398,0.8,4090.7243475604,0.17,1340,1,0
0,2021-11-15T06:06:06+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,687,713,672,780,6369,6380,5452,7320,1346,1413,1209,1684,13974,11936,7423,14411,6353,6369,5444,7310,delay,200ms,3,0.38,0.62,2657.775,0.53,3901.288,0.23,7927.15161024673,0.01,4036.0285,1,0.001323025173611
0,2021-11-15T08:22:09+00:00,https://www.whatsapp.com/,3g,560,560,560,560,433,436,433,442,1239,1162,988,1259,942,896,785,960,2467,2390,2230,2473,1221,1144,976,1234,delay,800ms,3,0.84,0.63,2631.115,0.52,3922.262,0.97,2631.115,1,0,1,0.013754665798611
0,2021-11-15T08:30:01+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1973,3080,1098,6170,7099,8637,6687,12125,2323,3471,1538,6553,10582,11216,8917,14149,7008,8533,6605,11985,delay,800ms,3,0.14,0.27,3845.053,0,10827.699,0.01,14793.9315454252,0,23563.114,0.75,0.152757568359375
0,2021-11-15T08:25:36+00:00,https://www.forbes.com/,3g,1838,1838,1838,1838,87,94,79,116,1018,1019,992,1046,461,427,334,485,1385,1413,1359,1494,1018,1018,991,1045,delay,800ms,2,0.83,0.98,1358.135,0.87,2650.192,0.97,2694.01934614555,0.65,432.5,1,0.005288526746962
0,2021-11-15T08:34:05+00:00,https://www.live.com/,3g,449,449,449,449,234,247,224,282,2631,2682,2628,2788,873,843,777,879,2952,2998,2946,3095,2630,2682,2628,2788,delay,800ms,2,0.38,0.39,3368.495,0.01,10002.936,0.78,4203.58336933851,0.19,1286.9835,1,0
0,2021-11-15T08:18:45+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,690,739,635,891,4725,4881,4653,5266,1239,1261,1131,1413,4831,4978,4739,5364,4713,4871,4645,5255,delay,800ms,3,0.44,0.77,2233.689,0.64,3494.942,0.32,7079.05752246151,0.02,3536.5,1,0.001323025173611
0,2021-11-15T08:41:30+00:00,https://www.whatsapp.com/,3g,560,560,560,560,460,465,453,483,1125,1115,1064,1157,919,913,878,943,2376,2361,2308,2398,1112,1102,1052,1142,delay,900ms,3,0.83,0.63,2624.414,0.51,3966.855,0.97,2624.414,1,0,1,0.013754665798611
0,2021-11-15T08:49:47+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1249,2149,1146,4052,7843,8445,6983,10508,2002,2954,1971,4890,9682,10462,9382,12322,7744,8356,6901,10424,delay,900ms,3,0.18,0.27,3845.913,0,11001.994,0,18370.4571166096,0,18764.949,1,0.011826312594944
0,2021-11-15T08:44:43+00:00,https://www.forbes.com/,3g,1830,1882,1830,1987,129,243,81,518,1830,3712,1120,8187,557,595,428,799,2149,9197,1527,23915,1830,3697,1120,8142,delay,900ms,3,0.84,0.71,2416.09,0.76,3091.909,0.92,3257.86980462159,0.87,225,1,0.005576619995965
0,2021-11-15T08:54:04+00:00,https://www.live.com/,3g,449,449,449,449,271,301,264,369,2564,2549,2479,2604,843,826,763,873,2876,2861,2785,2921,2564,2549,2479,2604,delay,900ms,2,0.4,0.47,3101.456,0.01,9926.037,0.84,3796.58551019953,0.21,1192,1,0
0,2021-11-15T08:37:52+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,680,648,577,688,5575,5716,5472,6100,1221,1255,1199,1346,5661,4063,715,5813,5563,5705,5461,6091,delay,900ms,3,0.45,0.76,2264.12,0.71,3272.824,0.32,7097.94261859905,0.01,4131.5,1,0.001323025173611
0,2021-11-15T05:45:01+00:00,https://www.whatsapp.com/,3g,560,560,560,560,473,486,468,518,1238,1296,1174,1475,1019,999,950,1027,2414,1798,504,2476,1222,1273,1162,1435,delay,100ms,3,0.83,0.63,2629.578,0.51,3973.276,0.97,2629.578,1,0,1,0.013754665798611
0,2021-11-15T05:56:37+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1888,1633,1118,1894,8623,8933,7604,10571,3483,3332,1760,4753,10805,11323,10549,12614,8525,8810,7480,10426,delay,100ms,3,0.16,0.3,3700.21,0,13134.463,0,19205.9594247392,0,29350.607,0.84,0.124256795247396
0,2021-11-15T05:50:52+00:00,https://www.forbes.com/,3g,1979,1980,1979,1982,120,111,92,122,11092,11409,10082,13053,500,489,443,525,23716,24677,22652,27663,10947,11256,9995,12827,delay,100ms,3,0.75,0.97,1376.415,0.75,3124.111,0.93,3094.50507638156,0.49,608,1,0.006361696455214
0,2021-11-15T06:01:17+00:00,https://www.live.com/,3g,449,449,449,449,241,317,241,468,2920,3131,2883,3589,1121,1335,1007,1878,3196,3538,3177,4241,2919,3130,2882,3589,delay,100ms,2,0.26,0.39,3355.462,0,10496.396,0.46,6053.82160895536,0.02,3740.5,1,0
0,2021-11-15T05:41:21+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,593,632,544,760,6401,6274,5780,6640,1454,1585,1408,1894,14053,11892,7154,14469,6389,6263,5769,6631,delay,100ms,3,0.41,0.66,2551.55,0.63,3555.914,0.28,7422.22214411543,0.01,4408,1,0.001323025173611
0,2021-11-15T09:01:15+00:00,https://www.whatsapp.com/,3g,560,560,560,560,486,556,453,730,1109,1168,1019,1376,902,938,819,1093,2332,2399,2258,2608,1097,1153,1004,1359,delay,1000ms,3,0.83,0.63,2626.462,0.51,3970.154,0.97,2626.462,1,0,1,0.013754665798611
0,2021-11-15T09:15:26+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1326,1413,1114,1799,8865,8720,7876,9420,2037,1988,1604,2322,10663,10581,9509,11571,8777,8627,7792,9313,delay,1000ms,3,0.16,0.28,3780.067,0,11338.103,0,19589.5423610625,0,29588.507,0.85,0.120433553059896
0,2021-11-15T09:06:29+00:00,https://www.forbes.com/,3g,1980,1983,1979,1989,117,213,110,413,12302,15442,7079,26945,619,790,478,1272,23440,33951,19547,58867,11817,15099,7023,26456,delay,1000ms,3,0.47,0.97,1453.037,0.88,2581.482,0,18005.1338746579,0,29680,1,0.01824951171875
0,2021-11-15T09:20:34+00:00,https://www.live.com/,3g,449,449,449,449,1001,971,407,1506,5865,5673,4306,6849,2186,2025,1154,2736,6198,6062,4632,7357,5865,5673,4306,6849,delay,1000ms,2,0.29,0.32,3623.035,0,10381.221,0.6,5233.95821151576,0.06,2240.96,1,0
0,2021-11-15T08:57:52+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,704,647,527,710,5130,5171,4951,5431,1315,1240,1021,1384,5236,5260,5021,5522,5123,5163,4945,5420,delay,1000ms,3,0.44,0.77,2229.362,0.63,3551.362,0.4,6459.45655139746,0.02,3667.5,1,0.000966227213542
0,2021-11-15T05:22:50+00:00,https://www.whatsapp.com/,3g,560,560,560,560,439,438,411,464,1002,996,964,1023,813,814,811,818,2214,2228,2209,2260,990,985,955,1009,delay,0ms,3,0.84,0.67,2513.652,0.53,3898.743,0.98,2513.652,1,0,1,0.013754665798611
0,2021-11-15T05:31:57+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1215,1211,1183,1234,6733,9715,6307,16104,1672,1879,1601,2363,9081,13173,8806,21632,6656,9640,6234,16030,delay,0ms,3,0.18,0.27,3835.191,0,14557.929,0,19250.3287270382,0,27409.582,1,0.00687984890408
0,2021-11-15T05:27:16+00:00,https://www.forbes.com/,3g,1979,1977,1974,1979,72,72,61,83,6227,7345,6181,9627,420,423,412,438,18776,18817,18667,19008,6163,7294,6141,9578,delay,0ms,3,0.77,0.68,2502.679,0.56,3782.6345,0.84,3845.97438111438,0.84,257.5,1,0.005576619995965
0,2021-11-15T05:36:54+00:00,https://www.live.com/,3g,449,449,449,449,272,255,201,293,2834,2811,2765,2835,1141,1136,998,1270,3152,3254,3095,3514,2834,2811,2765,2835,delay,0ms,2,0.4,0.41,3272.042,0.01,10001.468,0.78,4208.50950274934,0.24,1096,1,0
0,2021-11-15T05:19:45+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,554,578,539,640,4567,4552,4505,4583,1068,1100,1042,1191,4661,4647,4588,4692,4560,4544,4498,4575,delay,0ms,3,0.47,0.77,2230.749,0.72,3238.984,0.45,6141.31819313649,0.03,3172,1,0.000966227213542
